make,model,year,price,mileage,overall_rating,complaint_count,reliability_score,age,depreciation_rate,fuel_type,engine,transmission,accident,clean_title
BMW,X7 XDRIVE40I,2019,53998.0,35248.0,3.0,0.0,1.0,5,0.75,Gasoline,3.0 Liter Twin Turbo,Automatic,None reported,
FORD,TRANSIT CONNECT XLT,2015,9888.0,194454.0,5.0,0.0,1.0,9,1.35,Gasoline,169.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,Yes
LEXUS,LX 570 THREE-ROW,2021,89999.0,21000.0,3.0,0.0,1.0,3,0.4499999999999999,Gasoline,383.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,Yes
PORSCHE,911 CARRERA S,2013,86900.0,18494.0,3.0,0.0,1.0,11,1.65,Gasoline,400.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,7-Speed M/T,,
DODGE,RAM 2500 LARAMIE QUAD CAB,2006,12990.0,218000.0,3.0,0.0,1.0,18,2.6999999999999997,Gasoline,330.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,None reported,Yes
NISSAN,ARMADA SL,2021,36500.0,67800.0,3.0,0.0,1.0,3,0.4499999999999999,Gasoline,400.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,At least 1 accident or damage reported,Yes
PORSCHE,CAYMAN BASE,2014,42999.0,79000.0,3.0,0.0,1.0,10,1.5,Gasoline,275.0HP 2.7L Flat 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,At least 1 accident or damage reported,Yes
MERCEDES-BENZ,GLE 450 GLE 450,2022,63998.0,24906.0,3.0,0.0,1.0,2,0.3,Hybrid,3.0 Liter Turbo,Automatic,None reported,
CHEVROLET,MONTE CARLO SS,2006,12000.0,66840.0,3.0,0.0,1.0,18,2.6999999999999997,Gasoline,303.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,Yes
BMW,M5 BASE,2013,32000.0,86000.0,3.0,0.0,1.0,11,1.65,Gasoline,560.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,Yes
HYUNDAI,KONA N BASE,2023,34599.0,654.0,3.0,0.0,1.0,1,0.15,Gasoline,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic with Auto-Shift,None reported,Yes
CHEVROLET,MONTE CARLO SS,2005,12500.0,75000.0,3.0,0.0,1.0,19,2.85,Gasoline,240.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
LAND,ROVER RANGE ROVER EVOQUE PURE,2015,22800.0,84000.0,3.0,0.0,1.0,9,1.35,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,9-Speed A/T,At least 1 accident or damage reported,Yes
AUDI,S7 4.0T PREMIUM PLUS,2017,39999.0,52500.0,3.0,0.0,1.0,7,1.05,Gasoline,450.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,Yes
GMC,ACADIA SLT-1,2011,7500.0,120000.0,3.0,0.0,1.0,13,1.95,Gasoline,288.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,Yes
ALFA,ROMEO STELVIO TI SPORT,2020,35645.0,18665.0,3.0,0.0,1.0,4,0.6,Gasoline,2.0L I4 16V GDI SOHC Turbo,8-Speed Automatic,None reported,Yes
FERRARI,FF BASE,2016,149900.0,19987.0,3.0,0.0,1.0,8,1.2,Gasoline,651.0HP 6.3L 12 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,Yes
KIA,K900 5.0L,2017,23950.0,36486.0,3.0,1.0,0.9993178717598908,7,1.05,Gasoline,420.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,At least 1 accident or damage reported,Yes
FORD,E150 XLT,2013,12500.0,162100.0,3.0,0.0,1.0,11,1.65,E85 Flex Fuel,255.0HP 5.4L 8 Cylinder Engine Flex Fuel Capability,4-Speed A/T,None reported,Yes
TESLA,MODEL 3 PERFORMANCE,2022,47000.0,13079.0,5.0,397.0,0.7291950886766712,2,0.3,,455.0HP Electric Motor Electric Fuel System,A/T,None reported,Yes
TOYOTA,4RUNNER SR5,2022,36999.0,28377.0,3.0,0.0,1.0,2,0.3,Gasoline,4.0L V6 24V MPFI DOHC,5-Speed Automatic,None reported,
SUBARU,FORESTER BASE,2020,24000.0,32744.0,5.0,382.0,0.7394270122783083,4,0.6,Gasoline,182.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,None reported,Yes
PORSCHE,PANAMERA 2,2012,26000.0,54000.0,3.0,0.0,1.0,12,1.7999999999999998,Gasoline,300.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,Yes
TOYOTA,TACOMA PRERUNNER,2008,8500.0,202055.0,3.0,0.0,1.0,16,2.4,Gasoline,236.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,Yes
RAM,2500 LARAMIE,2019,65000.0,65000.0,3.0,0.0,1.0,5,0.75,Diesel,370.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,None reported,Yes
KIA,SPORTAGE NIGHTFALL,2022,30990.0,9686.0,3.0,0.0,1.0,2,0.3,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,None reported,Yes
CADILLAC,DTS BASE,2010,10499.0,49620.0,3.0,0.0,1.0,14,2.1,Gasoline,275.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
TOYOTA,LAND CRUISER BASE,1997,26500.0,213000.0,3.0,0.0,1.0,27,4.05,Gasoline,212.0HP 4.5L Straight 6 Cylinder Engine Gasoline Fuel,4-Speed A/T,None reported,Yes
NISSAN,GT-R PREMIUM,2020,114000.0,16010.0,3.0,0.0,1.0,4,0.6,Gasoline,565.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
LEXUS,NX 350 F SPORT HANDLING,2023,51998.0,820.0,3.0,0.0,1.0,1,0.15,Gasoline,2.4 Liter,8-SPEED AT,None reported,
AUDI,Q7 45 PREMIUM PLUS,2021,36499.0,68000.0,3.0,0.0,1.0,3,0.4499999999999999,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,Yes
LEXUS,LX 470 BASE,1999,25000.0,82000.0,3.0,0.0,1.0,25,3.75,Gasoline,230.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
GMC,TERRAIN SLE,2022,27785.0,27352.0,3.0,0.0,1.0,2,0.3,Gasoline,1.5L I4 16V GDI DOHC Turbo,9-Speed Automatic,None reported,
FORD,ESCAPE LIMITED,2012,7000.0,129000.0,3.0,0.0,1.0,12,1.7999999999999998,Gasoline,171.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,Yes
LEXUS,LS 460 L,2014,30000.0,106731.0,3.0,0.0,1.0,10,1.5,Gasoline,360.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,At least 1 accident or damage reported,Yes
FORD,EXPEDITION PLATINUM,2019,45500.0,34672.0,5.0,46.0,0.9686221009549796,5,0.75,Gasoline,400.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,None reported,Yes
CHEVROLET,MALIBU LTZ,2010,8950.0,55900.0,3.0,0.0,1.0,14,2.1,Gasoline,252.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,Yes
AUDI,RS 7 4.0T QUATTRO,2023,128900.0,3158.0,3.0,0.0,1.0,1,0.15,Gasoline,4.0L V8 32V GDI DOHC Twin Turbo,1-Speed Automatic,None reported,
AUDI,A5 2.0T PREMIUM PLUS,2015,17000.0,82000.0,3.0,0.0,1.0,9,1.35,Gasoline,220.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,Yes
GENESIS,G70 2.0T,2023,42850.0,4785.0,3.0,0.0,1.0,1,0.15,Gasoline,2.0L I4 16V GDI DOHC Turbo,Automatic,None reported,Yes
CHEVROLET,TRAILBLAZER LS,2021,22999.0,20497.0,5.0,38.0,0.9740791268758526,3,0.4499999999999999,Gasoline,1.3L I3 12V GDI DOHC Turbo,9-Speed Automatic,None reported,
SCION,TC BASE,2013,7100.0,177600.0,3.0,0.0,1.0,11,1.65,Gasoline,180.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,Yes
LINCOLN,MKZ HYBRID BASE,2014,15500.0,78568.0,5.0,0.0,1.0,10,1.5,Hybrid,188.0HP 2.0L 4 Cylinder Engine Gas/Electric Hybrid,A/T,None reported,Yes
FORD,TRANSIT-350 XL,2018,43000.0,95000.0,3.0,0.0,1.0,6,0.8999999999999999,E85 Flex Fuel,275.0HP 3.7L V6 Cylinder Engine Flex Fuel Capability,A/T,None reported,Yes
PORSCHE,911 GT2 RS,2018,417500.0,4529.0,3.0,0.0,1.0,6,0.8999999999999999,Gasoline,3.8L H6 24V GDI DOHC Twin Turbo,7-Speed Automatic with Auto-Shift,None reported,Yes
FORD,EXPLORER TIMBERLINE,2021,39951.0,25240.0,3.0,0.0,1.0,3,0.4499999999999999,Gasoline,2.3L I4 16V GDI DOHC Turbo,10-Speed Automatic,At least 1 accident or damage reported,
VOLVO,XC90 3.2,2011,11500.0,88300.0,3.0,0.0,1.0,13,1.95,Gasoline,235.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,Yes
CHEVROLET,AVALANCHE LTZ,2013,27499.0,98000.0,3.0,0.0,1.0,11,1.65,E85 Flex Fuel,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,At least 1 accident or damage reported,Yes
AUDI,TT RS 2.5T,2018,76000.0,20675.0,3.0,0.0,1.0,6,0.8999999999999999,Gasoline,400.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,Yes
LINCOLN,NAVIGATOR L,2008,10900.0,95000.0,3.0,0.0,1.0,16,2.4,Gasoline,300.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
HYUNDAI,ELANTRA GLS,2010,6250.0,107000.0,3.0,0.0,1.0,14,2.1,Gasoline,138.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,4-Speed A/T,At least 1 accident or damage reported,Yes
AUDI,SQ5 3.0T PREMIUM PLUS,2016,24700.0,60000.0,3.0,0.0,1.0,8,1.2,Gasoline,354.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,At least 1 accident or damage reported,Yes
MITSUBISHI,LANCER EVOLUTION GSR,2012,34999.0,33000.0,3.0,0.0,1.0,12,1.7999999999999998,Gasoline,291.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,None reported,Yes
TESLA,MODEL Y PERFORMANCE,2023,60000.0,500.0,5.0,0.0,1.0,1,0.15,,455.0HP Electric Motor Electric Fuel System,1-Speed A/T,None reported,Yes
MERCEDES-BENZ,MAYBACH S S 600,2016,63500.0,108500.0,3.0,0.0,1.0,8,1.2,Gasoline,523.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,Yes
NISSAN,GT-R PREMIUM,2017,149500.0,37800.0,3.0,0.0,1.0,7,1.05,Gasoline,565.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,Yes
MERCEDES-BENZ,GLS 550 BASE 4MATIC,2018,44798.0,74422.0,3.0,0.0,1.0,6,0.8999999999999999,Gasoline,4.7 Liter Twin Turbo,Automatic,None reported,
CHEVROLET,BLAZER PREMIER,2019,34562.0,55621.0,3.0,0.0,1.0,5,0.75,Gasoline,3.6L V6 24V GDI DOHC,9-Speed Automatic,None reported,
MAZDA,CX-9 GRAND TOURING,2021,32541.0,46707.0,3.0,0.0,1.0,3,0.4499999999999999,Gasoline,2.5L I4 16V GDI DOHC Turbo,6-Speed Automatic,At least 1 accident or damage reported,Yes
FORD,EXPEDITION MAX LIMITED,2022,65900.0,26500.0,3.0,0.0,1.0,2,0.3,Gasoline,440.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
NISSAN,TITAN XD SV,2020,47214.0,10001.0,3.0,0.0,1.0,4,0.6,Gasoline,5.6L V8 32V GDI DOHC,9-Speed Automatic,None reported,Yes
LEXUS,LX 570 THREE-ROW,2019,76900.0,19050.0,3.0,0.0,1.0,5,0.75,Gasoline,383.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,Yes
CHEVROLET,TRAVERSE PREMIER,2020,35800.0,52000.0,3.0,0.0,1.0,4,0.6,Gasoline,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
MERCEDES-BENZ,SPRINTER HIGH ROOF,2014,54999.0,65000.0,3.0,0.0,1.0,10,1.5,Diesel,188.0HP 3.0L V6 Cylinder Engine Diesel Fuel,7-Speed A/T,At least 1 accident or damage reported,Yes
BMW,X5 3.0I,2004,6730.0,140000.0,3.0,0.0,1.0,20,3.0,Gasoline,225.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,Yes
FORD,FUSION SE,2018,14950.0,75600.0,5.0,97.0,0.9338335607094134,6,0.8999999999999999,Gasoline,181.0HP 1.5L 4 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,Yes
LINCOLN,MKZ BASE,2015,12000.0,117292.0,5.0,0.0,1.0,9,1.35,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
FORD,GT,2005,429998.0,1897.0,3.0,0.0,1.0,19,2.85,Gasoline,5.4 Liter SC DOHC,Manual,None reported,
GENESIS,G90 5.0 ULTIMATE,2017,33600.0,26000.0,3.0,0.0,1.0,7,1.05,Gasoline,420.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,Yes
LEXUS,LC 500 BASE,2022,99950.0,2071.0,3.0,0.0,1.0,2,0.3,Gasoline,5.0L V8 32V PDI DOHC,Automatic,None reported,
FORD,SHELBY GT500 BASE,2014,61900.0,15629.0,3.0,0.0,1.0,10,1.5,Gasoline,5.8L V8 32V MPFI DOHC Supercharged,6-Speed Manual,None reported,
SATURN,SKY BASE,2008,18500.0,15020.0,3.0,0.0,1.0,16,2.4,Gasoline,173.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
AUDI,RS Q8 4.0T QUATTRO,2022,119900.0,11322.0,3.0,0.0,1.0,2,0.3,Gasoline,4.0L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,None reported,
TOYOTA,LAND CRUISER,2016,65998.0,50361.0,3.0,3.0,0.9979536152796724,8,1.2,Gasoline,5.7 Liter,Automatic,None reported,
MERCEDES-BENZ,SL-CLASS SL 550,2013,36000.0,115000.0,3.0,0.0,1.0,11,1.65,Gasoline,429.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,At least 1 accident or damage reported,Yes
PORSCHE,911 CARRERA C2S,2005,63500.0,28500.0,3.0,0.0,1.0,19,2.85,Gasoline,355.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,Yes
MERCEDES-BENZ,AMG GLA 45 BASE 4MATIC,2018,32000.0,51700.0,3.0,0.0,1.0,6,0.8999999999999999,Gasoline,375.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,Yes
FORD,TAURUS X LIMITED,2008,3900.0,148949.0,3.0,0.0,1.0,16,2.4,Gasoline,263.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
BMW,440 GRAN COUPE I,2018,31750.0,39300.0,3.0,0.0,1.0,6,0.8999999999999999,Gasoline,320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,At least 1 accident or damage reported,Yes
HONDA,S2000 CR,2008,28500.0,82323.0,3.0,0.0,1.0,16,2.4,Gasoline,237.0HP 2.2L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,Yes
ACURA,INTEGRA W/A-SPEC TECH PACKAGE,2023,34998.0,3574.0,3.0,0.0,1.0,1,0.15,Gasoline,1.5 Liter Turbo,Variable,None reported,
FORD,EXCURSION LIMITED,2001,12749.0,109357.0,3.0,0.0,1.0,23,3.4499999999999997,Gasoline,310.0HP 6.8L 10 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
MERCEDES-BENZ,SL-CLASS SL500 ROADSTER,2004,18853.0,46000.0,3.0,0.0,1.0,20,3.0,Gasoline,302.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
MERCEDES-BENZ,CLS-CLASS CLS 550,2007,104999.0,123112.0,3.0,0.0,1.0,17,2.55,Gasoline,382.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,Yes
INFINITI,G35 SPORT,2007,16900.0,37100.0,3.0,0.0,1.0,17,2.55,Gasoline,306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,Yes
VOLKSWAGEN,GOLF GTI 2.0T S 4-DOOR,2016,14500.0,89000.0,5.0,0.0,1.0,8,1.2,Gasoline,210.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,None reported,Yes
DODGE,CHALLENGER R/T SCAT PACK,2022,53900.0,1240.0,3.0,0.0,1.0,2,0.3,Gasoline,6.4L V8 16V MPFI OHV,8-Speed Automatic,None reported,
LINCOLN,NAVIGATOR L RESERVE,2019,47999.0,67073.0,3.0,0.0,1.0,5,0.75,Gasoline,450.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,At least 1 accident or damage reported,Yes
MASERATI,GHIBLI S Q4,2015,24900.0,28700.0,3.0,0.0,1.0,9,1.35,Gasoline,404.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,,
TESLA,MODEL X BASE,2023,93999.0,8200.0,3.0,0.0,1.0,1,0.15,,670.0HP Electric Motor Electric Fuel System,A/T,None reported,Yes
MERCEDES-BENZ,AMG G 63 BASE,2018,108900.0,41000.0,3.0,0.0,1.0,6,0.8999999999999999,Gasoline,563.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,Yes
FORD,EXPEDITION LIMITED,2018,34998.0,98995.0,5.0,101.0,0.9311050477489768,6,0.8999999999999999,Gasoline,3.5 Liter GTDI,Automatic,None reported,
VOLKSWAGEN,ROUTAN SE,2012,5000.0,123815.0,3.0,0.0,1.0,12,1.7999999999999998,Gasoline,283.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,Yes
BUGATTI,VEYRON 16.4 GRAND SPORT,2011,1950995.0,6330.0,3.0,0.0,1.0,13,1.95,Gasoline,8.0L W16 64V GDI DOHC Twin Turbo,7-Speed Automatic with Auto-Shift,None reported,Yes
TOYOTA,HIGHLANDER XLE,2020,34084.0,61341.0,5.0,62.0,0.9577080491132332,4,0.6,Gasoline,3.5L V6 24V PDI DOHC,8-Speed Automatic,At least 1 accident or damage reported,
HONDA,CIVIC LX,2016,15599.0,96473.0,5.0,677.0,0.5381991814461119,8,1.2,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,None reported,
JEEP,WRANGLER UNLIMITED SAHARA,2017,31331.0,66107.0,3.0,0.0,1.0,7,1.05,Gasoline,3.6L V6 24V MPFI DOHC,5-Speed Automatic,None reported,
LAND,ROVER RANGE ROVER SUPERCHARGED,2008,9900.0,114287.0,3.0,0.0,1.0,16,2.4,Gasoline,400.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,Yes
ACURA,ILX 2.0L W/PREMIUM PACKAGE,2015,14500.0,75000.0,3.0,0.0,1.0,9,1.35,Gasoline,150.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed A/T,None reported,Yes
BMW,M6 BASE,2016,36800.0,45800.0,3.0,1.0,0.9993178717598908,8,1.2,Gasoline,560.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,,
POLESTAR,2 LAUNCH EDITION,2021,35999.0,12172.0,3.0,0.0,1.0,3,0.4499999999999999,,Electric,1-Speed Automatic,None reported,
BMW,X6 SDRIVE35I,2016,35000.0,70582.0,3.0,0.0,1.0,8,1.2,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,At least 1 accident or damage reported,Yes
PORSCHE,CAYMAN S,2014,49750.0,33088.0,3.0,0.0,1.0,10,1.5,Gasoline,325.0HP 3.4L Flat 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,None reported,Yes
LINCOLN,CORSAIR GRAND TOURING,2021,49000.0,1850.0,3.0,0.0,1.0,3,0.4499999999999999,Plug-In Hybrid,266.0HP 2.5L 4 Cylinder Engine Plug-In Electric/Gas,CVT Transmission,None reported,Yes
CADILLAC,DTS LUXURY II,2008,10500.0,94155.0,3.0,0.0,1.0,16,2.4,Gasoline,275.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,None reported,Yes
CADILLAC,ATS 3.6L LUXURY,2016,17999.0,25000.0,5.0,24.0,0.9836289222373806,8,1.2,Gasoline,335.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,Yes
GMC,SIERRA 1500 SLT,2016,27995.0,99500.0,5.0,29.0,0.980218281036835,8,1.2,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,Yes
INFINITI,G37 X,2009,8750.0,158564.0,3.0,0.0,1.0,15,2.25,Gasoline,328.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
FORD,TRANSIT-350 XLT,2023,78499.0,20000.0,3.0,0.0,1.0,1,0.15,Gasoline,310.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,None reported,Yes
CADILLAC,XTS LUXURY,2018,20850.0,46711.0,5.0,0.0,1.0,6,0.8999999999999999,Gasoline,304.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,Yes
NISSAN,NV PASSENGER NV3500 HD SL V8,2017,41000.0,46496.0,3.0,0.0,1.0,7,1.05,Gasoline,375.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
MERCEDES-BENZ,GLS 450 BASE 4MATIC,2019,53800.0,19800.0,3.0,0.0,1.0,5,0.75,Gasoline,362.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,9-Speed A/T,None reported,Yes
TOYOTA,LAND CRUISER BASE,2008,37900.0,175000.0,3.0,0.0,1.0,16,2.4,Gasoline,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,At least 1 accident or damage reported,Yes
TOYOTA,LAND CRUISER BASE,2016,63500.0,61500.0,3.0,3.0,0.9979536152796724,8,1.2,Gasoline,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,Yes
RAM,PROMASTER 2500 WINDOW VAN HIGH ROOF,2016,65000.0,49750.0,3.0,0.0,1.0,8,1.2,Gasoline,280.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,None reported,Yes
LAMBORGHINI,GALLARDO BASE,2007,100000.0,38800.0,3.0,0.0,1.0,17,2.55,Gasoline,493.0HP 5.0L 10 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,Yes
LINCOLN,MKZ BASE,2011,8995.0,83765.0,4.0,0.0,1.0,13,1.95,Gasoline,263.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,None reported,Yes
MERCEDES-BENZ,EQS 450 4MATIC,2023,105500.0,7388.0,3.0,0.0,1.0,1,0.15,,355.0HP Electric Motor Electric Fuel System,1-Speed A/T,None reported,Yes
LAMBORGHINI,HURACAN TECNICA COUPE,2023,359991.0,278.0,3.0,0.0,1.0,1,0.15,Gasoline,"5.2L V-10 gasoline direct injection, DOHC, variable valve contro",Automatic,None reported,
ALFA,ROMEO GIULIA QUADRIFOGLIO,2022,75900.0,1966.0,3.0,0.0,1.0,2,0.3,Gasoline,2.9L V6 24V GDI DOHC Twin Turbo,8-Speed Automatic,None reported,
CHEVROLET,TRAILBLAZER LT,2021,23995.0,50648.0,5.0,38.0,0.9740791268758526,3,0.4499999999999999,Gasoline,1.2L I3 12V GDI DOHC Turbo,Automatic CVT,None reported,
TOYOTA,LAND CRUISER BASE,1993,29500.0,231500.0,3.0,0.0,1.0,31,4.6499999999999995,–,–,A/T,None reported,Yes
LAMBORGHINI,URUS BASE,2021,257000.0,13692.0,3.0,0.0,1.0,3,0.4499999999999999,Gasoline,641.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,Yes
INFINITI,G37 X,2013,15000.0,60058.0,3.0,0.0,1.0,11,1.65,Gasoline,328.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,At least 1 accident or damage reported,Yes
MASERATI,LEVANTE S,2017,33950.0,54423.0,3.0,2.0,0.9986357435197816,7,1.05,Gasoline,424.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,None reported,Yes
TOYOTA,HIGHLANDER LIMITED,2022,47498.0,24001.0,5.0,26.0,0.9822646657571624,2,0.3,Gasoline,3.5L V6 24V PDI DOHC,8-Speed Automatic,None reported,
NISSAN,ARMADA SL,2022,50998.0,14735.0,3.0,0.0,1.0,2,0.3,Gasoline,5.6 Liter,Automatic,None reported,
AUDI,Q5 PREMIUM,2023,42998.0,2425.0,3.0,0.0,1.0,1,0.15,Hybrid,2.0 Liter TFSI,Automatic,None reported,
FORD,SHELBY GT500 BASE,2022,94999.0,2050.0,3.0,0.0,1.0,2,0.3,Gasoline,760.0HP 5.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,None reported,Yes
LINCOLN,NAVIGATOR L RESERVE,2019,46995.0,64855.0,3.0,0.0,1.0,5,0.75,Gasoline,450.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,None reported,Yes
MERCEDES-BENZ,EQS 450+ BASE,2022,62479.0,16238.0,3.0,0.0,1.0,2,0.3,,329.0HP Electric Motor Electric Fuel System,1-Speed A/T,None reported,Yes
RAM,1500 LARAMIE,2022,47995.0,18051.0,3.0,0.0,1.0,2,0.3,Gasoline,5.7L V8 16V MPFI OHV,Automatic,None reported,Yes
LINCOLN,TOWN CAR BASE,2004,14900.0,36524.0,3.0,0.0,1.0,20,3.0,Gasoline,239.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,None reported,Yes
ACURA,TLX W/A-SPEC PACKAGE,2022,39998.0,14896.0,3.0,0.0,1.0,2,0.3,Gasoline,2.0 Liter DOHC Turbo,2,None reported,
TOYOTA,CAMRY HYBRID LE,2022,29999.0,14048.0,5.0,9.0,0.9938608458390176,2,0.3,Hybrid,2.5L I4 16V PDI DOHC Hybrid,Automatic CVT,None reported,
HONDA,CR-V EX,2003,3900.0,224000.0,3.0,0.0,1.0,21,3.15,Gasoline,160.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,M/T,None reported,Yes
